X,Y,ID,Dynamics,Notes
100.494875,17.1781250000115,"1",,
100.897125,6.72837500000562,"3",Tree_cover_rotation,
103.385625,16.4423750000112,"11",,
101.704125,13.0693750000098,"12",,
101.694125,16.3443750000112,"14",,
100.525875,18.6881250000119,"17",Tree_cover_gain_partial,
99.471375,16.5546250000114,"19",,
104.512625,15.2198750000106,"23",Tree_cover_rotation,
103.790375,16.5796250000112,"26",,
99.010625,16.6441250000114,"27",,
99.318375,13.34412500001,"28",,
101.128875,12.8863750000097,"32",,
102.536375,17.5778750000115,"36",,
102.665625,17.0216250000114,"39",,
102.191375,13.2196250000099,"40",,
103.579875,18.0251250000116,"45",,
99.110125,19.001625000012,"52",,
102.066875,14.4593750000105,"53",,
100.512125,6.85987500000573,"59",Tree_cover_gain,
98.0778749999988,17.4021250000116,"64",,
99.537875,15.9221250000111,"65",,
104.697375,15.4641250000107,"72",,
100.792125,18.8073750000119,"79",,
99.550375,12.4618750000095,"82",,
101.125375,6.11512500000514,"83",Tree_cover_rotation,
102.206125,15.3113750000108,"92",,
99.8283750000013,9.22612500000748,"102",,
98.959125,8.46162500000694,"103",,
99.019625,16.4548750000113,"108",,
100.558875,16.8901250000114,"110",,
100.232375,16.5271250000113,"111",,
101.867625,15.1688750000108,"121",,
101.446125,15.3811250000109,"128",,
99.706375,18.2191250000118,"130",,
101.122125,14.1221250000104,"134",,
99.8153750000011,16.1696250000112,"136",,
102.436125,16.4486250000112,"137",,
102.304625,13.53137500001,"139",,
99.593875,13.0738750000099,"140",,
99.064625,7.89962500000653,"142",,
101.355875,6.55887500000549,"149",,
99.557875,14.2416250000104,"157",,
101.101625,14.5218750000105,"161",Tree_cover_gain_partial,
104.383875,16.4351250000111,"170",,
102.049875,13.7261250000101,"174",,
103.025125,17.8188750000116,"178",,
100.741875,17.6658750000117,"182",,
98.940375,16.0451250000112,"183",,
101.778125,5.97862500000502,"184",Tree_cover_loss,
101.659125,16.4856250000113,"187",,
99.519625,18.9688750000119,"189",Tree_cover_loss,
98.727875,15.8006250000111,"190",,
101.316125,14.1293750000104,"192",,
100.156875,8.16087500000672,"193",,
102.053125,15.5063750000109,"199",,
98.897125,10.2803750000082,"200",,
99.8336250000013,7.34162500000611,"203",Tree_cover_rotation,
101.358625,6.10912500000513,"204",,
100.885125,18.1236250000118,"205",,
100.133375,18.8123750000119,"207",,
101.903625,13.52937500001,"208",,
97.8731249999986,18.1946250000118,"214",,
104.566125,16.251875000011,"225",Tree_cover_loss_partial,
98.475125,14.9833750000108,"227",,
100.841625,14.7566250000107,"228",,
101.748875,14.4343750000105,"235",Tree_cover_gain_partial,
104.944625,15.0451250000105,"238",,
104.583625,14.5241250000103,"239",Tree_cover_gain,
98.433625,18.2101250000118,"246",Tree_cover_rotation_partial,
102.996875,17.9668750000116,"248",,
101.720125,6.05412500000508,"266",Tree_cover_rotation,
103.530625,17.9386250000116,"276",Tree_cover_loss,
99.007625,18.5716250000119,"282",,
100.094625,19.285375000012,"283",,
104.704375,15.7116250000108,"284",,
101.066875,13.9853750000103,"285",,
98.843625,10.036125,"291",Tree_cover_gain,
99.185625,15.514875000011,"293",,
102.485375,13.7093750000101,"298",Tree_cover_gain,
101.738625,13.48687500001,"300",Tree_cover_gain,
105.197125,15.7283750000108,"303",,
98.840625,18.9246250000119,"304",,
102.283375,15.2458750000108,"307",,
101.812375,17.4591250000116,"310",Tree_cover_gain,
98.796875,18.9286250000119,"321",,
99.271375,15.1943750000109,"332",,
99.123375,16.4521250000113,"333",,
104.289375,17.1501250000113,"334",,
101.270125,6.04862500000508,"339",,
103.062875,14.5093750000104,"341",,
99.590125,15.8136250000111,"345",,
99.637625,17.9808750000118,"346",,
105.089625,15.5298750000107,"352",,
99.8186250000011,14.8011250000107,"354",,
98.501125,19.465125000012,"357",,
99.281375,18.9146250000119,"360",,
99.200125,10.4016250000083,"362",Tree_cover_gain,
100.222625,20.0531250000121,"369",Tree_cover_rotation,
102.647125,14.9206250000106,"371",,
99.568625,11.9803750000093,"374",,
98.729375,17.7803750000117,"379",,
100.509125,16.1801250000112,"386",,
102.080375,6.14962500000516,"388",Tree_cover_loss,
101.616375,5.97637500000503,"391",,
100.465875,17.0396250000115,"392",Tree_cover_gain_partial,
100.627875,18.6868750000119,"395",,
103.155125,17.4408750000115,"397",,
99.9271250000015,7.82512500000647,"401",,Bad_data
105.441375,15.2088750000106,"406",Tree_cover_loss,
100.933375,14.6173750000106,"410",,
101.156625,18.9383750000119,"412",,
100.058875,18.3693750000118,"415",,
103.650125,18.1341250000116,"416",Tree_cover_gain,
103.747375,14.6148750000104,"431",,
99.367875,16.7993750000114,"441",,
98.703625,8.87512500000724,"445",Tree_cover_rotation,
102.039375,17.9233750000117,"453",,
104.547125,14.7028750000104,"454",,
98.746125,15.9918750000112,"455",,
100.977875,17.4788750000116,"458",,
98.325625,17.5216250000116,"460",,
100.680125,17.3258750000116,"461",,
104.715875,16.7836250000112,"470",,
99.637125,15.2003750000109,"471",,
99.8986250000014,8.08362500000666,"475",Tree_cover_rotation,
104.052625,16.147625000011,"476",,
101.257625,15.9208750000111,"480",,
98.308375,18.9238750000119,"482",,
99.602125,20.0671250000121,"501",Tree_cover_rotation_partial,
101.452375,15.2546250000108,"508",,
100.040625,18.9361250000119,"514",,
102.079375,15.3458750000109,"517",,
102.656625,16.1206250000111,"518",,
105.154875,15.3118750000106,"522",,
99.537375,14.2573750000105,"523",,
99.541625,7.57562500000629,"526",Tree_cover_rotation,
98.929625,16.7641250000114,"527",,
