X,Y,ID,Dynamics,Notes
96.0413749999973,25.2276250000112,"2",,
94.9726249999953,19.9031250000119,"4",,
98.614125,13.5393750000101,"5",,
96.5141249999969,17.3993750000116,"7",,
99.9766250000011,20.9393750000121,"9",,
97.6008749999989,27.72387500001,"16",,
94.2633749999951,22.5613750000117,"22",,
96.5403749999978,25.5256250000111,"25",,
97.3648749999983,22.669125000012,"30",Tree_cover_rotation_partial,
96.7263749999971,17.2246250000115,"31",,
97.5048749999985,23.5788750000118,"35",,
95.7813749999959,17.0366250000114,"38",,
97.8088749999985,16.5543750000114,"41",,
100.216375,21.1638750000121,"46",,
93.8696249999946,22.1926250000117,"47",,
95.6836249999969,24.7038750000114,"48",,
97.7451249999986,20.6248750000121,"50",Tree_cover_rotation,
99.639375,21.5641250000121,"51",Tree_cover_rotation,
98.0983749999988,14.6311250000106,"62",,
97.7966249999984,16.2596250000113,"67",,
95.1673749999959,21.6731250000119,"70",,
94.8223749999949,18.8038750000118,"71",,
96.8728749999976,20.178875000012,"78",,
93.9566249999949,23.0288750000116,"81",,
98.0538749999987,14.3741250000105,"85",Tree_cover_loss,
97.7526249999985,19.755375000012,"88",,
94.2368749999947,21.1213750000119,"89",,
95.0753749999952,18.7631250000118,"95",,
93.6663749999946,22.9006250000116,"96",Tree_cover_gain,
97.1143749999986,27.6453750000101,"97",,
95.0713749999958,21.8898750000119,"99",,
96.8088749999978,23.2436250000118,"100",,
100.526625,21.3431250000121,"101",,
97.275375,20.3183750000121,"104",,
95.5961249999967,23.7036250000116,"105",,
97.5993749999984,20.4093750000121,"106",,
98.613125,13.34537500001,"107",,
97.8458749999984,15.0706250000108,"109",Tree_cover_loss,
95.9936249999965,19.971375000012,"112",,
98.115625,26.5798750000107,"113",,
95.3606249999968,25.664625000011,"117",,
98.850625,19.9881250000121,"118",Tree_cover_rotation,
94.5966249999946,18.3498750000117,"123",,
96.985625,23.3196250000118,"126",Tree_cover_rotation,
96.2766249999966,17.5583750000116,"131",,
95.9443749999973,25.642125000011,"143",,
96.764125,25.6583750000111,"144",,
94.1051249999943,19.6823750000118,"145",Tree_cover_rotation,
97.6753749999984,18.0898750000118,"146",,
94.7808749999948,18.5678750000117,"148",,
97.7671249999988,23.3258750000119,"150",,
94.3133749999951,22.4493750000118,"151",,
93.6148749999935,18.8443750000117,"154",,
98.837625,11.1373750000087,"156",Tree_cover_loss,
97.8646249999988,21.5643750000121,"158",,
98.245625,14.5286250000106,"166",,
96.2978749999978,26.5763750000106,"167",,
97.988875,23.5686250000118,"171",,
94.7006249999958,23.8558750000115,"172",,
95.8426249999959,16.5861250000113,"173",,
97.027125,23.4546250000118,"179",,
96.2783749999967,18.9993750000119,"180",,
96.2346249999967,18.9496250000119,"181",Tree_cover_rotation,
97.1316249999979,20.7446250000121,"185",,
96.2443749999967,19.2288750000119,"186",,
97.6738749999983,17.7543750000117,"188",,
96.5996249999977,24.0766250000116,"198",Tree_cover_loss_partial,Bad_data
99.707875,20.8288750000121,"201",,
98.224625,19.8943750000121,"209",,
96.8763749999981,25.5713750000111,"210",,
100.147875,20.5806250000121,"213",Tree_cover_rotation,
95.7686249999958,16.8816250000114,"215",,
94.9453749999952,19.5566250000119,"216",Tree_cover_rotation,
96.2001249999968,20.123875000012,"218",,
97.956875,25.7086250000111,"221",,
94.5188749999946,19.0428750000118,"222",,
96.8416249999975,20.255625000012,"223",,
96.5483749999969,17.4543750000116,"226",,
98.1658749999989,15.7091250000111,"231",Tree_cover_rotation,
97.5151249999988,26.6311250000107,"232",,
95.0723749999953,19.4348750000119,"234",,
97.285375,19.776625000012,"240",,
97.778375,25.990125000011,"241",,
95.0803749999949,16.8711250000113,"242",,
95.3556249999953,16.5678750000113,"245",,
95.6736249999963,21.314875000012,"247",,
97.418125,17.0758750000115,"249",Tree_cover_rotation_partial,
99.448125,21.3863750000121,"250",,
95.3218749999955,18.6586250000118,"251",Tree_cover_loss,
98.323875,14.4571250000105,"252",,
97.9193749999989,22.530625000012,"253",,
95.9788749999969,22.9953750000118,"255",,
97.7991249999987,21.6441250000121,"257",,
96.0163749999966,20.034125000012,"258",,
95.2526249999957,20.3446250000119,"259",,
92.9563749999934,21.3786250000117,"261",,
96.0591249999972,24.4341250000115,"263",,
96.4016249999969,19.605125000012,"264",Tree_cover_rotation_partial,
98.1168749999987,10.9433750000086,"265",,
96.3183749999971,21.440125000012,"268",,
95.826625,17.5876250000116,"269",,
98.123375,26.042125000011,"271",,
98.431375,16.1971250000112,"272",,
98.325625,16.1461250000112,"274",Tree_cover_rotation,
95.362375,26.5801250000105,"277",Tree_cover_rotation,
94.6896249999945,17.4688750000115,"279",,
96.5143749999978,25.4548750000112,"289",,
95.4616249999957,19.0621250000118,"292",,
100.019875,20.6123750000121,"301",,
95.4806249999962,21.504125000012,"302",,
