X,Y,CID,
121.863492843426,20.3078312856592,"13"
121.399122271359,19.3444996971712,"26"
121.933636537825,18.9249885837677,"49"
121.29434813286,18.4387637778996,"155"
121.270972308172,18.4337019526222,"159"
120.601981630685,18.3976743007946,"235"
120.988845890108,18.3670662386915,"309"
120.977222425628,18.3641974354434,"315"
121.251912900901,18.3521598709482,"352"
121.266525206987,18.3506149277401,"358"
120.974961702236,18.3366467831958,"380"
121.353211857577,18.3203014668051,"412"
121.326389118592,18.3172148666555,"419"
122.10511620196,18.2468199190678,"572"
121.964628359377,18.2336422620678,"619"
121.037779120182,18.2318365566957,"630"
121.967813214699,18.2269406315674,"674"
121.264473314418,18.2242658254544,"700"
121.520937373251,18.2238545242689,"706"
121.264190458713,18.2234526420355,"711"
121.327064007694,18.2232698226114,"717"
121.759455576746,18.2004975247708,"832"
121.318970381096,18.199395595247,"841"
121.926061592856,18.1972656536015,"853"
121.942265341296,18.1973366391039,"854"
121.837767751487,18.1915269841403,"895"
121.875173577951,18.1869555534967,"954"
121.855878059098,18.1866793018786,"959"
121.78601886809,18.1846729637902,"981"
121.788061971216,18.1842961365147,"984"
121.927122995678,18.1828089719703,"1017"
121.405743888082,18.1827936627941,"1019"
121.038722464506,18.1820648599994,"1025"
121.881244867919,18.1792894619942,"1069"
121.720013842243,18.1789660525024,"1072"
121.841200603079,18.1767617399625,"1116"
121.814619376366,18.1752649321977,"1144"
121.717650564157,18.1747216068633,"1149"
121.882006396694,18.1738043781666,"1177"
121.871846868731,18.1735548145529,"1184"
121.979860313257,18.1729382691204,"1197"
121.717036564329,18.172174416327,"1209"
121.719134959653,18.1720987255194,"1210"
121.426894876787,18.1686042425652,"1265"
121.720285102232,18.1679471246871,"1277"
121.720427544751,18.1662074154079,"1299"
121.716961045255,18.1646456484938,"1314"
121.703904816799,18.161157113673,"1360"
121.324129666297,18.1591873861604,"1394"
121.731336082935,18.1586261363469,"1419"
121.318421707874,18.1580433834472,"1430"
121.533655975981,18.158107146976,"1433"
121.371426928338,18.157038276118,"1454"
121.681406351111,18.1561722355212,"1484"
121.713641683978,18.1563359160873,"1486"
121.544035889358,18.1560298040309,"1489"
121.367740477526,18.1548308165302,"1501"
121.419219726495,18.154847321661,"1503"
121.538444593039,18.1548086488878,"1504"
121.34521142446,18.149602924452,"1558"
121.330429567122,18.1427951231843,"1602"
121.321701151094,18.1350794853912,"1684"
121.320308816639,18.135211710148,"1694"
121.152147979821,18.1296233822212,"1732"
120.99161789377,18.1290859699416,"1737"
121.419330562747,18.128304060299,"1744"
121.397322853885,18.1268227859271,"1755"
121.332573634878,18.1262881591229,"1762"
121.602210753267,18.1261480614882,"1769"
121.403284134828,18.1259032609841,"1773"
121.604957800174,18.1250583211183,"1781"
121.316794010625,18.1238962384605,"1794"
121.679617807619,18.1235409524133,"1798"
121.403865451701,18.1192529626274,"1834"
121.414810845217,18.11410705161,"1875"
121.414264492238,18.1138807581511,"1879"
121.635628509715,18.1131190497096,"1897"
121.319558530004,18.1085584615015,"1954"
121.35002192145,18.1079424882418,"1955"
121.635903965209,18.104872190209,"1992"
121.375611583505,18.1039511531027,"1998"
121.331367137105,18.1016026056336,"2017"
121.408155595048,18.1016313749008,"2020"
121.354639731878,18.0991506284673,"2033"
121.08382950658,18.0987055820444,"2041"
121.751664199679,18.0927371513637,"2111"
121.320065918315,18.0909469486393,"2127"
121.385817632429,18.0906608238703,"2132"
121.893961496496,18.0874256844836,"2193"
121.835692790203,18.0867420500764,"2204"
121.834658418553,18.0859053027372,"2223"
121.90194766167,18.0858576245131,"2224"
121.309687781408,18.0848684496162,"2245"
121.946501698292,18.0841657822443,"2274"
121.369116164256,18.0836455003462,"2284"
121.862200542148,18.0831708466393,"2307"
121.37449977828,18.0811469340163,"2356"
121.693877486268,18.0802619855397,"2393"
121.904709761052,18.0801838308405,"2398"
121.929741896002,18.0801143585411,"2409"
121.800980291105,18.0783977450373,"2466"
121.819367736731,18.0748292424076,"2571"
121.685895744296,18.0735257420014,"2601"
121.805656612053,18.0717956985021,"2633"
121.805876777765,18.0710043008076,"2649"
121.367018019694,18.0709197916941,"2653"
121.189934151044,18.0692843118985,"2684"
121.979063190472,18.0691250272873,"2692"
121.442474518187,18.0681480344175,"2712"
121.971317660184,18.0682582791511,"2714"
121.438620734516,18.0678946021596,"2718"
121.314905186546,18.0631702383448,"2805"
121.699688075891,18.0630639451467,"2806"
121.443070301087,18.0631061736838,"2812"
121.703087253995,18.0598088842325,"2839"
121.979046989002,18.0579566580036,"2859"
121.158503901116,18.0470170037371,"2931"
121.907944993676,18.0428792747425,"2980"
121.966896046996,18.0405402792009,"3005"
121.093830788574,18.0404377031772,"3006"
121.977787051401,18.0365315815572,"3079"
121.7934473762,18.0358343708094,"3086"
121.796664771148,18.0338096813718,"3125"
121.831910597915,18.0314193622655,"3186"
121.978472194882,18.0313251875944,"3194"
121.813764756465,18.0309210764308,"3196"
121.832596994612,18.0307133384422,"3201"
121.547627841526,18.0276353105921,"3245"
121.825811736951,18.0276699714359,"3249"
121.869170188422,18.0274447384751,"3253"
121.815515130711,18.0270687481643,"3257"
